id,"code","name","definition","contains_id/id","level","comments","is_active","source_id/id","system"
hc_base.enc_rsn_222008,"222008","Acute epiglottitis with obstruction","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_223003,"223003","Tumor of body of uterus affecting pregnancy","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_228007,"228007","Lucio phenomenon","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_241006,"241006","Epilepsia partialis continua","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_242004,"242004","Noninfectious jejunitis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_253005,"253005","Sycosis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_257006,"257006","Acne rosacea, erythematous telangiectatic type","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_258001,"258001","Pseudoknuckle pad","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_264008,"264008","Blind hypertensive eye","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_276008,"276008","Poisoning by oxytocin","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_279001,"279001","Senile myocarditis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_281004,"281004","Dementia associated with alcoholism","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_282006,"282006","Acute myocardial infarction of basal-lateral wall","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_290006,"290006","Melnick-Fraser syndrome","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_292003,"292003","EEG finding","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_297009,"297009","Acute myringitis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_299007,"299007","Paraffinoma of skin","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_303002,"303002","Apoplectic pancreatitis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_308006,"308006","Pearly penile papules","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_310008,"310008","Boil of penis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_313005,"313005","Déjà vu","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_317006,"317006","Reactive hypoglycemia","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_320003,"320003","Cervical dilatation, 1cm","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_324007,"324007","Plaster ulcer","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_330007,"330007","Occipital headache","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_335002,"335002","Pylorospasm","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_341009,"341009","ABO incompatibility reaction","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_349006,"349006","Absent tendon reflex","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_355001,"355001","Hemorrhagic shock","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_357009,"357009","Closed fracture of trapezoidal bone of wrist","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_358004,"358004","Poisoning by smallpox vaccine","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_359007,"359007","Kernicterus due to isoimmunization","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_360002,"360002","Acute radiation disease","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_364006,"364006","Acute left-sided heart failure","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_366008,"366008","Hidromeiosis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_368009,"368009","Heart valve disorder","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_369001,"369001","Normal jugular venous pressure","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_378007,"378007","Morquio syndrome","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_382009,"382009","Legal history finding relating to child","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_383004,"383004","Passive range of hip extension - finding","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_385006,"385006","Secondary peripheral neuropathy","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_387003,"387003","Melanuria","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_398002,"398002","Left axis deviation greater than -90 degrees by EKG","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_407000,"407000","Congenital hepatomegaly","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_408005,"408005","Tooth chattering","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_409002,"409002","Food allergy diet","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_426008,"426008","Superficial injury of ankle without infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_431005,"431005","Hypertrophy of scrotum","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_437009,"437009","Abnormal composition of urine","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_440009,"440009","Persistent hyperphenylalaninemia","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_442001,"442001","Secondary hypopituitarism","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_443006,"443006","Cystocele affecting pregnancy","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_447007,"447007","Coach in sports activity accident","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_450005,"450005","Ulcerative stomatitis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_452002,"452002","Blister of groin without infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_460001,"460001","Squamous metaplasia of prostate gland","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_467003,"467003","Old laceration of muscles of pelvic floor","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_470004,"470004","Vitreous touch syndrome","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_479003,"479003","Graves' disease with pretibial myxedema AND with thyrotoxic crisis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_486006,"486006","Acute vascular insufficiency","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_488007,"488007","Fibroid myocarditis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_490008,"490008","Upper respiratory tract hypersensitivity reaction","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_496002,"496002","Closed traumatic dislocation of third cervical vertebra","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_504009,"504009","Androgen-dependent hirsutism","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_517007,"517007","Foreign body in hypopharynx","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_518002,"518002","Multiple aggregation","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_520004,"520004","Congenital bent nose","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_527001,"527001","Spontaneous fetal evolution, Roederer's method","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_536002,"536002","Glissonian cirrhosis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_539009,"539009","Conjunctival argyrosis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_547009,"547009","Hypersecretion of calcitonin","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_548004,"548004","13p partial trisomy syndrome","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_554003,"554003","2p partial trisomy syndrome","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_555002,"555002","Dicentra species poisoning","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_563001,"563001","Nystagmus","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_568005,"568005","Tic disorder","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_586008,"586008","Contact dermatitis due to primrose","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_590005,"590005","Congenital aneurysm of anterior communicating artery","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_596004,"596004","Premenstrual dysphoric disorder","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_599006,"599006","Chronic pneumothorax","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_600009,"600009","Pyromania","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_602001,"602001","Ross river fever","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_607007,"607007","Decreased vital capacity","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_610000,"610000","Spastic aphonia","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_613003,"613003","Fragile X syndrome","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_615005,"615005","Obstruction due to foreign body accidentally left in operative wound AND/OR body cavity during a procedure","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_616006,"616006","Sensorimotor disorder of eyelid","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_626004,"626004","Hypercortisolism due to nonpituitary tumor","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_631002,"631002","Transfusion reaction due to minor incompatibility","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_634005,"634005","Saddle boil","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_640003,"640003","Injury of pneumogastric nerve","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_643001,"643001","Hypertrophy of lip","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_646009,"646009","Idiopathic cyst of anterior chamber","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_649002,"649002","Open fracture of distal end of ulna","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_651003,"651003","Root work","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_652005,"652005","Gangrenous tonsillitis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_655007,"655007","Abnormal fetal heart beat noted before labor in liveborn infant","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_658009,"658009","Injury of colon without open wound into abdominal cavity","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_663008,"663008","Pulmonary embolism following molar AND/OR ectopic pregnancy","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_664002,"664002","Delayed ovulation","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_666000,"666000","Poisoning by antivaricose drug AND/OR sclerosing agent","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_675003,"675003","Torsion of intestine","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_682004,"682004","Thrombosis complicating pregnancy AND/OR puerperium","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_685002,"685002","Acquired telangiectasia of small AND/OR large intestines","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_701003,"701003","Adult osteochondritis of spine","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_703000,"703000","Congenital adhesions of tongue","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_714002,"714002","Abrasion AND/OR friction burn of toe with infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_715001,"715001","Nontraumatic rupture of urethra","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_718004,"718004","Acute bronchiolitis with obstruction","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_733007,"733007","Superficial foreign body of groin without major open wound but with infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_734001,"734001","Opocephalus","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_736004,"736004","Abscess of hip","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_750009,"750009","Schistosoma mansoni infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_755004,"755004","Postgastrectomy phytobezoar","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_756003,"756003","Chronic rheumatic myopericarditis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_758002,"758002","Cyst of uterus","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_775008,"775008","Open wound of head with complication","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_776009,"776009","Partial arterial retinal occlusion","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_781000,"781000","Cestrum diurnum poisoning","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_786005,"786005","Clinical stage I B","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_787001,"787001","Rheumatic mitral stenosis with regurgitation","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_788006,"788006","Disease-related diet","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_792004,"792004","Jakob-Creutzfeldt disease","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_799008,"799008","Sigmoid colon ulcer","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_801006,"801006","Nonvenomous insect bite of foot with infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_805002,"805002","Pneumoconiosis due to silica","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_811004,"811004","Flail motion","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_813001,"813001","Ankle instability","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_815008,"815008","Episcleritis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_816009,"816009","Genetic recombination","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_818005,"818005","Third degree burn of multiple sites of lower limb","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_825003,"825003","Superficial injury of axilla with infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_827006,"827006","Late congenital syphilis, latent (+ sero., - C.S.F., 2 years OR more)","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_832007,"832007","Moderate major depression","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_834008,"834008","Chair-seated facing coital position","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_841002,"841002","Congenital absence of skull bone","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_842009,"842009","Consanguinity","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_843004,"843004","Poliomyelomalacia","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_845006,"845006","Injury of inferior mesenteric artery","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_849000,"849000","Total cataract","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_857002,"857002","Erythema simplex","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_862001,"862001","Anemia due to chlorate","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_865004,"865004","Hyperalimentation formula for ileus","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_871005,"871005","Contracted pelvis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_874002,"874002","Therapeutic diuresis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_875001,"875001","Chalcosis of eye","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_888003,"888003","Foetal or neonatal effect of maternal blood loss","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_890002,"890002","Deep third degree burn of elbow","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_903008,"903008","Chorioretinal infarction","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_904002,"904002","Pinard's sign","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_908004,"908004","Superficial injury of interscapular region without infection","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_919001,"919001","Pseudohomosexual state","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_928000,"928000","Disorder of musculoskeletal system","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_931004,"931004","Gestation period, 9 weeks","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_932006,"932006","Flat affect","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_934007,"934007","Thalassemia intermedia","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_943003,"943003","Congenital retinal aneurysm","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_954008,"954008","Renon-Delille syndrome","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_961007,"961007","Erythema nodosum, acute form","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_962000,"962000","Disability evaluation, disability 6%","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_964004,"964004","Open wound of pharynx without complication","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_965003,"965003","Toxic amblyopia","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_975000,"975000","Anorectal agenesis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_978003,"978003","Chronic infantile eczema","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_981008,"981008","Hemorrhagic proctitis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_984000,"984000","Perirectal cellulitis","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_987007,"987007","Cellulitis of temple region","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_991002,"991002","Wide QRS complex","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_998008,"998008","Chagas' disease with heart involvement","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
hc_base.enc_rsn_1003002,"1003002","Religious discrimination","",,,,,"base.snomed","http://hl7.org/fhir/ValueSet/encounter-reason"
