id,"code","name","definition","source_id/id","system"
hc_base.bdy_1439000,"1439000","Structure of paravesicular lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1441004,"1441004","Structure of ventricle of larynx","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1456008,"1456008","Yellow fibrocartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1467009,"1467009","Structure of parietal branch of superficial temporal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1484003,"1484003","Structure of metatarsal region of foot (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1490004,"1490004","Structure of soft tissues of trunk","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1502004,"1502004","Structure of anterior cecal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1511004,"1511004","Ejaculatory duct structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1516009,"1516009","Frontomental diameter of head","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1527006,"1527006","Structure of lamina of fourth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1537001,"1537001","Intervertebral disc structure of eleventh thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1541002,"1541002","Structure of coccygeal plexus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1562001,"1562001","Structure of nucleus pulposus of intervertebral disc of third lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1569005,"1569005","Structure of nail of third toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1580005,"1580005","Structure of ventral lateral nucleus of thalamus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1581009,"1581009","Structure of ileal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1584001,"1584001","Entire symphysis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1600003,"1600003","Structure of splenius capitis muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1605008,"1605008","Histioblast","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1610007,"1610007","Structure of otoconia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1611006,"1611006","Entire paramammary lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1617005,"1617005","Structure of intrinsic larynx","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1620002,"1620002","Metaphase nucleus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1626008,"1626008","Bone structure of T3","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1627004,"1627004","Structure of medial collateral ligament of knee joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1630006,"1630006","Structure of supraorbital vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1631005,"1631005","Primitive foregut structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1650005,"1650005","Structure of hilum of left lung","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1655000,"1655000","Structure of transverse peduncular tract nucleus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1659006,"1659006","Structure of dorsomedial nucleus of thalamus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1684009,"1684009","Structure of ligamentum teres of liver","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1706004,"1706004","Structure of thymic lobule","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1707008,"1707008","Structure of ventral nuclear group of thalamus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1711002,"1711002","Periorbital region structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1716007,"1716007","Cupula ampullaris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1721005,"1721005","Right faucial tonsil structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1729007,"1729007","Structure of central tegmental tract","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1732005,"1732005","Thoracic duct structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1765002,"1765002","Structure of lymphatic vessel of thorax (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1780008,"1780008","Premelanosome","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1781007,"1781007","Structure of sacroiliac region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1797002,"1797002","Structure of anterior naris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1818002,"1818002","Structure of greater circulus arteriosus of iris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1825009,"1825009","Entire root of nose","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1832000,"1832000","Structure of bulbar conjunctiva","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1840006,"1840006","Arrector pili muscle structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1849007,"1849007","Structure of pharyngeal recess (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1853009,"1853009","Structure of suprahyoid muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1874005,"1874005","Entire promontory common iliac lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1893007,"1893007","Joint structure of shoulder girdle or upper limb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1895000,"1895000","Entire musculophrenic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1902009,"1902009","Skin structure of ear","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1910005,"1910005","Entire ear","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1918003,"1918003","Structure of suprarenal aorta","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1927002,"1927002","Entire left elbow region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1992003,"1992003","Structure of porus acusticus internus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_1997009,"1997009","Structure of cingulum dentis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2010005,"2010005","Structure of clavicular facet of scapula","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2020000,"2020000","Structure of superior thoracic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2031008,"2031008","Structure of anterior median fissure of spinal cord (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2033006,"2033006","Structure of right fallopian tube","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2044003,"2044003","Structure of vaginal nerves","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2048000,"2048000","Lingual tonsil structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2049008,"2049008","Chorionic villi structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2059009,"2059009","Skin structure of ear lobule","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2071003,"2071003","Structure of reticular formation of spinal cord","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2076008,"2076008","Structure of head of phalanx of hand","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2083001,"2083001","Structure of nucleus ambiguus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2095001,"2095001","Nasal sinus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2123001,"2123001","Structure of tuberomammillary nucleus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2150006,"2150006","Urinary tract transitional epithelial cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2156000,"2156000","Glial cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2160002,"2160002","Structure of ligamentum arteriosum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2175005,"2175005","Structure of pharyngeal cavity","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2182009,"2182009","Structure of endometrial zona basalis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2192001,"2192001","Structure of clavicular part of pectoralis major muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2205003,"2205003","Structure of lamina of fifth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2209009,"2209009","Cerebral basal surface structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2236006,"2236006","Lesser osseous pelvis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2246008,"2246008","Type I hair cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2255006,"2255006","Subserosa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2285001,"2285001","Structure of torcular Herophili","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2292006,"2292006","Structure of nasopharyngeal gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2302002,"2302002","Structure of vein of the knee","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2305000,"2305000","Structure of spinous process of cervical vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2306004,"2306004","Structure of base of third metacarpal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2327009,"2327009","Salivary seromucous gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2330002,"2330002","Structure of segmental bronchial branches (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2332005,"2332005","Structure of metencephalon of fetus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2334006,"2334006","Structure of calyx (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2349003,"2349003","Structure of nasal suture of skull","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2372001,"2372001","Structure of medial surface of toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2383005,"2383005","Structure of papillary muscles of right ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2389009,"2389009","Structure of superior margin of adrenal gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2395005,"2395005","Structure of transverse facial artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2397002,"2397002","Structure of first metatarsal facet of medial cuneiform bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2400006,"2400006","Structure of mandibular left first premolar tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2402003,"2402003","Structure of dorsum of foot","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2421006,"2421006","Structure of submaxillary ganglion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2433001,"2433001","Structure of digital tendon and tendon sheath of foot","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2436009,"2436009","Tunica intima of vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2453002,"2453002","Subcutaneous tissue structure of posterior surface of forearm (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2454008,"2454008","Structure of articular surface, third metacarpal, of second metacarpal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2484000,"2484000","Skin structure of frenulum of clitoris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2489005,"2489005","Structure of medial check ligament of eye","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2499000,"2499000","Entire cisterna pontis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2502001,"2502001","Membrane of lysosome","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2504000,"2504000","Structure of pancreatic plexus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
hc_base.bdy_2510000,"2510000","Femoral triangle structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
