id,"code","name","definition","source_id/id","system"
hc_allergy.code_662003,"662003","Aeromonas proteolytica aminopeptidase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_668004,"668004","^185^Osmium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_683009,"683009","Mercuric acetate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_686001,"686001","Plastoquinol-plastocyanin reductase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_693002,"693002","Trichothecenes","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_698006,"698006","Erythromycin lactobionate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_699003,"699003","Coal tar extract","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_704006,"704006","Blood group antigen Rx","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_732002,"732002","N-valeraldehyde","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_735000,"735000","Blood group antigen Jobbins","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_747006,"747006","Oxamniquine","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_773001,"773001","Hemoglobin M-Iwate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_785009,"785009","Dextranase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_804003,"804003","Creosotic acid","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_819002,"819002","Lytic antibody","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_850000,"850000","Stizolobate synthase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_859004,"859004","Peptide-N^4^-(N-acetyl-b-glucosaminyl) asparagine amidase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_860009,"860009","Immunoglobulin, aggregated","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_873008,"873008","Urethan","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_876000,"876000","Blood group antigen D","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_877009,"877009","Carboxypeptidase A","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_889006,"889006","(Acetyl-CoA carboxylase) kinase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_896008,"896008","Ice","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_905001,"905001","o-Dihydroxycoumarin O^7^-glucosyltransferase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_923009,"923009","Complement component C2","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_925002,"925002","Sodium iodipamide","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_963005,"963005","Pyridoxine 4-dehydrogenase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_974001,"974001","Adenosylmethionine decarboxylase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_979006,"979006","Carbamate kinase (substance)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_993004,"993004","Palladium compound","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1002007,"1002007","Mannotetraose 2-alpha-N-acetylglucosaminyltransferase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1010008,"1010008","N-Acetylneuraminate monooxygenase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1018001,"1018001","Nornicotine","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1025008,"1025008","^93^Molybdenum","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1047008,"1047008","Guanine deaminase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1050006,"1050006","Melilotate 3-monooxygenase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1057009,"1057009","Phosphate salt","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1065007,"1065007","E. coli periplasmic proteinase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1080001,"1080001","^202^Thallium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1091008,"1091008","Coagulation factor inhibitor","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1097007,"1097007","Blood group antigen M^A^","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1105007,"1105007","Isochorismate synthase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1113008,"1113008","Pancreatic ribonuclease","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1137008,"1137008","^240^Uranium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1149009,"1149009","Hemoglobin Barcelona","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1160000,"1160000","Antibody to antigen in Lutheran blood group system","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1166006,"1166006","Titanium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1169004,"1169004","Hemoglobin Gower-2","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1171004,"1171004","Fibrinogen Kawaguchi","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1185009,"1185009","Hemoglobin Roseau-Pointe à Pitre","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1189003,"1189003","Hemoglobin F-M-Osaka","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1190007,"1190007","Mephenoxalone","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1219001,"1219001","Diethyl xanthogen disulfide","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1223009,"1223009","Blood group antigen Marks","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1244009,"1244009","Fibrinogen Madrid I","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1248007,"1248007","Leucostoma neutral proteinase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1269009,"1269009","Amikacin sulfate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1272002,"1272002","Pteridine oxidase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1273007,"1273007","Blood group antibody Evelyn","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1313002,"1313002","Nitrate reductase (cytochrome)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1319003,"1319003","Blood group antibody K18","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1320009,"1320009","Hemoglobin Manitoba","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1325004,"1325004","Metocurine iodide","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1331001,"1331001","Methamidophos","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1334009,"1334009","Estradiol receptor","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1336006,"1336006","11-Deoxycorticosterone","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1341003,"1341003","Hemoglobin Ta-li","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1346008,"1346008","Blue shade eosin stain (substance)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1355006,"1355006","Coagulation factor IX Oxford 3 variant","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1368003,"1368003","^131^Iodine","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1371006,"1371006","Blood group antigen Big","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1373009,"1373009","^93^Zirconium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1381005,"1381005","^126^Iodine","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1394007,"1394007","Iron pentacarbonyl","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1396009,"1396009","Actinium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1405004,"1405004","Blood group antibody M^e^","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1408002,"1408002","Blood group antibody 1123K","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1416006,"1416006","Radium compound","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1450002,"1450002","Methylparafynol (substance)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1466000,"1466000","Cyclomaltodextrinase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1471007,"1471007","Elastin","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1472000,"1472000","Adenosine-phosphate deaminase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1476002,"1476002","Codeine sulfate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1477006,"1477006","Hemoglobin Yatsushiro","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1496005,"1496005","Proto-oncogene","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1506001,"1506001","Blood group antigen Ch1 (substance)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1517000,"1517000","HLA-B21 antigen","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1530004,"1530004","6-Carboxyhexanoate-CoA ligase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1535009,"1535009","Nitrogen fluoride","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1536005,"1536005","Pargyline hydrochloride","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1540001,"1540001","Tellurium radioisotope","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1545006,"1545006","Uridine phosphorylase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1557002,"1557002","Talc","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1565004,"1565004","Blood group antibody Buckalew","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1575001,"1575001","Maltose tetrapalmitate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1603001,"1603001","Cobalt isotope","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1607000,"1607000","Homoserine kinase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1609002,"1609002","N-octyl isosafrole sulfoxide","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1634002,"1634002","Blood group antigen Ven","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1649005,"1649005","Blood group antigen Sul","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1656004,"1656004","Hemoglobin Shaare Zedek","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1660001,"1660001","Plant seeds","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1668008,"1668008","Ceforanide","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1672007,"1672007","Ligase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1673002,"1673002","Xylenol","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1675009,"1675009","^86^Rubidium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1676005,"1676005","Blood group antibody LW^ab^","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1681001,"1681001","Blood group antibody BLe^b^","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1696002,"1696002","12-Hydroperoxy eicosatetraenoic acid","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1701009,"1701009","^191^Gold","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1710001,"1710001","Uric acid","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1726000,"1726000","Diamond","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1727009,"1727009","Deoxylimonate A-ring-lactonase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1740004,"1740004","Deoxy cytidine triphosphate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1764003,"1764003","Saccharopine dehydrogenase (NADP^+^,L-glutamate-forming)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1768000,"1768000","Sucrose phosphorylase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1786002,"1786002","Leucine-tRNA ligase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1793003,"1793003","Sodium trichloroacetate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1795005,"1795005","Glyodin","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1798007,"1798007","Hemoglobin Hammersmith","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1799004,"1799004","L-Lysine oxidase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1823002,"1823002","Hemoglobin Tochigi","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1827001,"1827001","Ribonuclease T>1<","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1886008,"1886008","Verdohemoglobin","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1904005,"1904005","Galactoside 3-fucosyltransferase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1914001,"1914001","von Willebrand factor antibody (substance)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1916004,"1916004","Boroglycerin","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1940007,"1940007","Immunoglobulin, GM>21< allotype","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1944003,"1944003","Coagulation factor X Patient variant","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1956002,"1956002","Buclizine hydrochloride","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1971003,"1971003","Loxapine hydrochloride","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1975007,"1975007","Blood group antibody Niemetz","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1978009,"1978009","Site-specific methyltransferase (cytosine-specific)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1985008,"1985008","Vomitus","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_1991005,"1991005","Lignins","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2000001,"2000001","Heavy nitrogen","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2006007,"2006007","Inosine diphosphate","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2008008,"2008008","^67^Gallium","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2009000,"2009000","Cobalt carbonyl","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2017008,"2017008","DNA topoisomerase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2027002,"2027002","Alternaria serine proteinase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2029004,"2029004","Fibrinogen Oslo II","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2038002,"2038002","Blood group antibody Bg^b^","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2039005,"2039005","sym-Norspermidine synthase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2050008,"2050008","Choloylglycine hydrolase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2064008,"2064008","L-Xylulokinase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2082006,"2082006","Lymphocyte antigen CD51","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2085008,"2085008","Oncogene protein TCL","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2088005,"2088005","Page blue G-90 stain (substance)","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2096000,"2096000","NAD^+^ ADP-ribosyltransferase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2100004,"2100004","Sulfonethylmethane","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2101000,"2101000","Yeast proteinase B","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2125008,"2125008","Betazole","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2130007,"2130007","Cyclohexane-1,2-diol dehydrogenase","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
hc_allergy.code_2141009,"2141009","Hydrogen","","base.snomed","http://hl7.org/fhir/ValueSet/allergyintolerance-code"
