id,"code","name","definition","source_id/id","system"
hc_med.formgrp_lozenge_product,"lozenge_product","Lozenge Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_medicated_pad_or_tape,"medicated_pad_or_tape","Medicated Pad or Tape","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_mouthwash_product,"mouthwash_product","Mouthwash Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_mucosal_product,"mucosal_product","Mucosal Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_nasal_product,"nasal_product","Nasal Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_ophthalmic_product,"ophthalmic_product","Ophthalmic Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_cream_product,"oral_cream_product","Oral Cream Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_foam_product,"oral_foam_product","Oral Foam Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_gel_product,"oral_gel_product","Oral Gel Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_liquid_product,"oral_liquid_product","Oral Liquid Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_ointment_product,"oral_ointment_product","Oral Ointment Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_paste_product,"oral_paste_product","Oral Paste Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_powder_product,"oral_powder_product","Oral Powder Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_product,"oral_product","Oral Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_spray_product,"oral_spray_product","Oral Spray Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_oral_strip_product,"oral_strip_product","Oral Strip Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_otic_product,"otic_product","Otic Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_paste_product,"paste_product","Paste Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_pellet_product,"pellet_product","Pellet Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_pill,"pill","Pill","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_prefilled_applicator_product,"prefilled_applicator_product","Prefilled Applicator Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_rectal_product,"rectal_product","Rectal Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_shampoo_product,"shampoo_product","Shampoo Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_soap_product,"soap_product","Soap Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_sublingual_product,"sublingual_product","Sublingual Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_toothpaste_product,"toothpaste_product","Toothpaste Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_topical_product,"topical_product","Topical Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_transdermal_product,"transdermal_product","Transdermal Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_urethral_product,"urethral_product","Urethral Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_vaginal_product,"vaginal_product","Vaginal Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"
hc_med.formgrp_wafer_product,"wafer_product","Wafer Product","","base.nlm_rxnorm","https://www.nlm.nih.gov/research/umls/rxnorm/docs/2017/appendix3.html"

