id,"code","name","definition","source_id/id","system"
hc_med.form_426198001,"426198001","Dual dose sachet - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_427678004,"427678004","Disc - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428003006,"428003006","Bar - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428177008,"428177008","Implant - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428178003,"428178003","Cup - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428639001,"428639001","Insert - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428640004,"428640004","Pellet - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428641000,"428641000","Capsule - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428672001,"428672001","Bag - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_428673006,"428673006","Tablet - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_429308001,"429308001","Can - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_429587008,"429587008","Lozenge - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_429671000,"429671000","Sponge - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_430281005,"430281005","Gum - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_430293001,"430293001","Suppository - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700472005,"700472005","Vaginal suppository - unit of product usage","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700473000,"700473000","Pastille - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700474006,"700474006","Prefilled syringe - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700476008,"700476008","Enema - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700477004,"700477004","Tampon - unit of product usage","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700478009,"700478009","Dressing - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700479001,"700479001","Sublingual tablet - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700480003,"700480003","Rectal capsule - unit of product usage","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700481004,"700481004","Rectal tablet - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700482006,"700482006","Vaginal tablet - unit of product usage","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_700483001,"700483001","Vaginal capsule - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_1641000175108,"1641000175108","Applicator - unit of product usage","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_1651000175105,"1651000175105","Applicatorful - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_1661000175107,"1661000175107","Squirt - unit of product usage","","base.snomed","http://hl7.org/fhir/ValueSet/medication-package-form-codes"
hc_med.form_1671000175104,"1671000175104","Strip - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_1681000175101,"1681000175101","Package - unit of product usage","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_1691000175103,"1691000175103","Stick - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_1701000175103,"1701000175103","Wafer - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_2741000175105,"2741000175105","Pump - unit of product usage (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
