id,"code","name","definition","source_id/id","system"
hc_med.form_385088008,"385088008","Dental gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385089000,"385089000","Dental stick","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385090009,"385090009","Dental insert","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385091008,"385091008","Dental powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385092001,"385092001","Dental liquid","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385094000,"385094000","Dental solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385095004,"385095004","Dental suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385096003,"385096003","Dental emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385098002,"385098002","Bath additive","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385099005,"385099005","Cream","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385100002,"385100002","Gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385101003,"385101003","Ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385102005,"385102005","Cutaneous paste","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385103000,"385103000","Cutaneous foam","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385104006,"385104006","Shampoo","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385105007,"385105007","Cutaneous spray","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385106008,"385106008","Cutaneous solution spray","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385107004,"385107004","Cutaneous liquid","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385108009,"385108009","Cutaneous solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385110006,"385110006","Cutaneous suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385111005,"385111005","Cutaneous emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385112003,"385112003","Cutaneous powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385113008,"385113008","Solution for iontophoresis","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385114002,"385114002","Transdermal patch","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385115001,"385115001","Collodion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385116000,"385116000","Medicated nail laquer","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385117009,"385117009","Poultice","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385118004,"385118004","Cutaneous stick","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385119007,"385119007","Cutaneous sponge","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385121002,"385121002","Eye cream","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385122009,"385122009","Eye gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385123004,"385123004","Eye ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385124005,"385124005","Eye drops","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385125006,"385125006","Eye drops solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385128008,"385128008","Prolonged-release eye drops","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385130005,"385130005","Eye lotion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385132002,"385132002","Ophthalmic insert","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385133007,"385133007","Ear cream","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385134001,"385134001","Ear gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385135000,"385135000","Ear ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385136004,"385136004","Ear drops","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385137008,"385137008","Ear drops solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385138003,"385138003","Ear drops emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385139006,"385139006","Ear powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385140008,"385140008","Ear spray","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385141007,"385141007","Ear spray solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385142000,"385142000","Ear spray suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385143005,"385143005","Ear spray emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385147006,"385147006","Ear tampon","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385148001,"385148001","Ear stick","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385149009,"385149009","Nasal cream","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385150009,"385150009","Nasal gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385151008,"385151008","Nasal ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385152001,"385152001","Nasal drops","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385153006,"385153006","Nasal drops solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385154000,"385154000","Nasal drops suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385155004,"385155004","Nasal drops emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385156003,"385156003","Nasal powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385157007,"385157007","Nasal spray","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385158002,"385158002","Nasal spray solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385159005,"385159005","Nasal spray suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385160000,"385160000","Nasal spray emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385162008,"385162008","Nasal stick","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385163003,"385163003","Eye/ear/nose drops","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385164009,"385164009","Eye/ear/nose ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385165005,"385165005","Vaginal cream","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385166006,"385166006","Vaginal gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385167002,"385167002","Vaginal ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385168007,"385168007","Vaginal foam","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385169004,"385169004","Vaginal liquid","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385170003,"385170003","Vaginal solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385171004,"385171004","Vaginal suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385172006,"385172006","Vaginal emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385173001,"385173001","Tablet for vaginal solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385174007,"385174007","Pessary","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385175008,"385175008","Vaginal capsule","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385176009,"385176009","Hard vaginal capsule","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385177000,"385177000","Soft vaginal capsule","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385178005,"385178005","Vaginal tablet","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385179002,"385179002","Effervescent vaginal tablet","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385180004,"385180004","Medicated vaginal tampon","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385182007,"385182007","Rectal cream","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385183002,"385183002","Rectal gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385184008,"385184008","Rectal ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385185009,"385185009","Rectal foam","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385186005,"385186005","Enema","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385187001,"385187001","Rectal solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385188006,"385188006","Rectal suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385189003,"385189003","Rectal emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385191006,"385191006","Powder for rectal suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385192004,"385192004","Tablet for rectal solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385193009,"385193009","Tablet for rectal suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385194003,"385194003","Suppository","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385195002,"385195002","Rectal capsule","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385196001,"385196001","Rectal tampon","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385197005,"385197005","Nebuliser liquid","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385198000,"385198000","Nebuliser solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385199008,"385199008","Nebuliser suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385200006,"385200006","Powder for nebuliser suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385201005,"385201005","Powder for nebuliser solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385202003,"385202003","Nebuliser emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385203008,"385203008","Pressurised inhalation","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385204002,"385204002","Pressurised inhalation solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385205001,"385205001","Pressurised inhalation suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385206000,"385206000","Pressurised inhalation emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385207009,"385207009","Inhalation powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385208004,"385208004","Hard capsule inhalation powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385210002,"385210002","Inhalation vapour","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385211003,"385211003","Inhalation vapour powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385212005,"385212005","Inhalation vapour capsule","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385213000,"385213000","Inhalation vapour solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385214006,"385214006","Inhalation vapour tablet","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385215007,"385215007","Inhalation vapour ointment","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385216008,"385216008","Inhalation vapour liquid","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385217004,"385217004","Inhalation gas","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385219001,"385219001","Injection solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385220007,"385220007","Injection suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385221006,"385221006","Injection emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385222004,"385222004","Injection powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385223009,"385223009","Powder for injection solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385224003,"385224003","Powder for injection suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385229008,"385229008","Infusion solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385230003,"385230003","Infusion powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385231004,"385231004","Powder for infusion solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385236009,"385236009","Implantation tablet","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385237000,"385237000","Implantation chain","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385242008,"385242008","Intravesical solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385245005,"385245005","Urethral gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385246006,"385246006","Urethral stick","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385247002,"385247002","Endotracheopulmonary instillation solution (qualifier value)","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385248007,"385248007","Powder for endotracheopulmonary instillation solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385250004,"385250004","Endotracheopulmonary instillation suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385251000,"385251000","Endocervical gel","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385257001,"385257001","Gastroenteral liquid","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385258006,"385258006","Gastroenteral solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385259003,"385259003","Gastroenteral suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385260008,"385260008","Gastroenteral emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385261007,"385261007","Wound stick","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385262000,"385262000","Organ preservation solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385278003,"385278003","Cutaneous powder spray","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385279006,"385279006","Cutaneous suspension spray","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_385286003,"385286003","Implant dosage form","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_414951009,"414951009","Oral elixir","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420243009,"420243009","Tampon dose form","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420253005,"420253005","Oil injection","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420275007,"420275007","Semi-solid dose form","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420283001,"420283001","Nasal emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420292003,"420292003","Rectal powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420293008,"420293008","Coated pellets capsule","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420305009,"420305009","Powder for oral liquid","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420317006,"420317006","Inhaler","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420378007,"420378007","Extended-release film coated tablet","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420385006,"420385006","Extended-release insert","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420386007,"420386007","Emulsion","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420407000,"420407000","Inhalation aerosol solution","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420430006,"420430006","Lyophilised powder for injectable extended release liposomal suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420450005,"420450005","Pressurised nebuliser suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420460001,"420460001","Film","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420509004,"420509004","Oral granules","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420536002,"420536002","Vaginal powder","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420540006,"420540006","Cutaneous oil","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420610000,"420610000","Nasal aerosol","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420627008,"420627008","Extended-release tablet","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420631002,"420631002","Vaginal insert","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420634005,"420634005","Microspheres for injectable suspension","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
hc_med.form_420636007,"420636007","Eye/ear drops","","base.snomed","http://hl7.org/fhir/ValueSet/medication-form-codes"
